monitor_id,segment_id,system_type,year,month,avg_flow_pct,peak_flow_pct,measurement_type
MON-SEW-00411-2025-02,SEW-00411,Wastewater,2025,2,115.3,150.0,Flow
MON-SEW-00411-2025-03,SEW-00411,Wastewater,2025,3,96.3,150.0,Flow
MON-SEW-00411-2025-04,SEW-00411,Wastewater,2025,4,109.1,131.9,Flow
MON-SEW-00411-2025-05,SEW-00411,Wastewater,2025,5,94.6,142.5,Flow
MON-SEW-00411-2025-06,SEW-00411,Wastewater,2025,6,81.8,127.8,Flow
MON-SEW-00411-2025-07,SEW-00411,Wastewater,2025,7,97.1,132.7,Flow
MON-SEW-00411-2025-08,SEW-00411,Wastewater,2025,8,97.7,140.2,Flow
MON-SEW-00411-2025-09,SEW-00411,Wastewater,2025,9,90.7,119.8,Flow
MON-SEW-00411-2025-10,SEW-00411,Wastewater,2025,10,109.0,150.0,Flow
MON-SEW-00411-2025-11,SEW-00411,Wastewater,2025,11,107.7,150.0,Flow
MON-SEW-00411-2025-12,SEW-00411,Wastewater,2025,12,118.6,148.0,Flow
MON-SEW-01341-2025-01,SEW-01341,Wastewater,2025,1,71.6,99.7,Flow
MON-SEW-01341-2025-02,SEW-01341,Wastewater,2025,2,72.1,108.6,Flow
MON-SEW-01341-2025-03,SEW-01341,Wastewater,2025,3,58.8,88.7,Flow
MON-SEW-01341-2025-04,SEW-01341,Wastewater,2025,4,57.8,84.9,Flow
MON-SEW-01341-2025-05,SEW-01341,Wastewater,2025,5,47.7,64.5,Flow
MON-SEW-01341-2025-06,SEW-01341,Wastewater,2025,6,51.1,75.6,Flow
MON-SEW-01341-2025-07,SEW-01341,Wastewater,2025,7,49.2,66.9,Flow
MON-SEW-01341-2025-08,SEW-01341,Wastewater,2025,8,52.4,68.8,Flow
MON-SEW-01341-2025-09,SEW-01341,Wastewater,2025,9,61.9,79.7,Flow
MON-SEW-01341-2025-10,SEW-01341,Wastewater,2025,10,57.9,77.4,Flow
MON-SEW-01341-2025-11,SEW-01341,Wastewater,2025,11,59.0,101.5,Flow
MON-SEW-01341-2025-12,SEW-01341,Wastewater,2025,12,66.7,81.9,Flow
MON-SEW-01004-2025-01,SEW-01004,Wastewater,2025,1,41.7,62.0,Flow
MON-SEW-01004-2025-02,SEW-01004,Wastewater,2025,2,48.8,78.4,Flow
MON-SEW-01004-2025-03,SEW-01004,Wastewater,2025,3,47.2,73.4,Flow
MON-SEW-01004-2025-04,SEW-01004,Wastewater,2025,4,45.9,71.7,Flow
MON-SEW-01004-2025-05,SEW-01004,Wastewater,2025,5,40.2,60.9,Flow
MON-SEW-01004-2025-06,SEW-01004,Wastewater,2025,6,34.1,50.8,Flow
MON-SEW-01004-2025-07,SEW-01004,Wastewater,2025,7,32.8,42.0,Flow
MON-SEW-01004-2025-08,SEW-01004,Wastewater,2025,8,32.3,53.0,Flow
MON-SEW-01004-2025-09,SEW-01004,Wastewater,2025,9,34.5,51.0,Flow
MON-SEW-01004-2025-10,SEW-01004,Wastewater,2025,10,39.8,56.3,Flow
MON-SEW-01004-2025-11,SEW-01004,Wastewater,2025,11,50.7,78.4,Flow
MON-SEW-01004-2025-12,SEW-01004,Wastewater,2025,12,53.0,74.1,Flow
MON-SEW-01667-2025-01,SEW-01667,Wastewater,2025,1,45.2,56.1,Flow
MON-SEW-01667-2025-02,SEW-01667,Wastewater,2025,2,56.1,75.8,Flow
MON-SEW-01667-2025-03,SEW-01667,Wastewater,2025,3,44.5,71.2,Flow
MON-SEW-01667-2025-04,SEW-01667,Wastewater,2025,4,44.3,59.1,Flow
MON-SEW-01667-2025-05,SEW-01667,Wastewater,2025,5,45.4,71.7,Flow
MON-SEW-01667-2025-06,SEW-01667,Wastewater,2025,6,44.3,72.6,Flow
MON-SEW-01667-2025-07,SEW-01667,Wastewater,2025,7,35.5,63.1,Flow
MON-SEW-01667-2025-08,SEW-01667,Wastewater,2025,8,38.8,55.5,Flow
MON-SEW-01667-2025-09,SEW-01667,Wastewater,2025,9,43.9,53.9,Flow
MON-SEW-01667-2025-10,SEW-01667,Wastewater,2025,10,47.7,58.1,Flow
MON-SEW-01667-2025-11,SEW-01667,Wastewater,2025,11,42.8,71.5,Flow
MON-SEW-01667-2025-12,SEW-01667,Wastewater,2025,12,54.8,88.0,Flow
MON-SEW-00569-2025-01,SEW-00569,Wastewater,2025,1,112.4,145.8,Flow
MON-SEW-00569-2025-02,SEW-00569,Wastewater,2025,2,118.6,150.0,Flow
MON-SEW-00569-2025-03,SEW-00569,Wastewater,2025,3,88.5,145.8,Flow
MON-SEW-00569-2025-04,SEW-00569,Wastewater,2025,4,100.0,150.0,Flow
MON-SEW-00569-2025-05,SEW-00569,Wastewater,2025,5,92.8,135.3,Flow
MON-SEW-00569-2025-06,SEW-00569,Wastewater,2025,6,80.7,144.9,Flow
MON-SEW-00569-2025-07,SEW-00569,Wastewater,2025,7,95.5,150.0,Flow
MON-SEW-00569-2025-08,SEW-00569,Wastewater,2025,8,84.0,114.7,Flow
MON-SEW-00569-2025-09,SEW-00569,Wastewater,2025,9,95.1,124.6,Flow
MON-SEW-00569-2025-10,SEW-00569,Wastewater,2025,10,104.3,150.0,Flow
MON-SEW-00569-2025-11,SEW-00569,Wastewater,2025,11,110.7,150.0,Flow
MON-SEW-00569-2025-12,SEW-00569,Wastewater,2025,12,115.2,150.0,Flow
MON-SEW-00121-2025-01,SEW-00121,Wastewater,2025,1,54.0,76.8,Flow
MON-SEW-00121-2025-02,SEW-00121,Wastewater,2025,2,66.7,116.4,Flow
MON-SEW-00121-2025-03,SEW-00121,Wastewater,2025,3,67.6,106.5,Flow
MON-SEW-00121-2025-04,SEW-00121,Wastewater,2025,4,51.1,78.3,Flow
MON-SEW-00121-2025-05,SEW-00121,Wastewater,2025,5,48.9,80.2,Flow
MON-SEW-00121-2025-06,SEW-00121,Wastewater,2025,6,54.3,71.4,Flow
MON-SEW-00121-2025-07,SEW-00121,Wastewater,2025,7,47.7,79.8,Flow
MON-SEW-00121-2025-08,SEW-00121,Wastewater,2025,8,53.0,92.6,Flow
MON-SEW-00121-2025-09,SEW-00121,Wastewater,2025,9,53.4,68.2,Flow
MON-SEW-00121-2025-10,SEW-00121,Wastewater,2025,10,59.6,81.8,Flow
MON-SEW-00121-2025-11,SEW-00121,Wastewater,2025,11,54.4,89.8,Flow
MON-SEW-00121-2025-12,SEW-00121,Wastewater,2025,12,55.0,96.2,Flow
MON-SEW-01345-2025-01,SEW-01345,Wastewater,2025,1,59.4,95.6,Flow
MON-SEW-01345-2025-02,SEW-01345,Wastewater,2025,2,74.9,108.0,Flow
MON-SEW-01345-2025-03,SEW-01345,Wastewater,2025,3,70.2,92.7,Flow
MON-SEW-01345-2025-04,SEW-01345,Wastewater,2025,4,59.8,107.4,Flow
MON-SEW-01345-2025-05,SEW-01345,Wastewater,2025,5,54.0,93.2,Flow
MON-SEW-01345-2025-06,SEW-01345,Wastewater,2025,6,59.6,92.8,Flow
MON-SEW-01345-2025-07,SEW-01345,Wastewater,2025,7,58.6,87.4,Flow
MON-SEW-01345-2025-08,SEW-01345,Wastewater,2025,8,60.9,84.1,Flow
MON-SEW-01345-2025-09,SEW-01345,Wastewater,2025,9,65.2,106.1,Flow
MON-SEW-01345-2025-10,SEW-01345,Wastewater,2025,10,62.0,96.9,Flow
MON-SEW-01345-2025-11,SEW-01345,Wastewater,2025,11,64.3,110.5,Flow
MON-SEW-01345-2025-12,SEW-01345,Wastewater,2025,12,62.5,107.2,Flow
MON-SEW-00813-2025-01,SEW-00813,Wastewater,2025,1,41.2,55.3,Flow
MON-SEW-00813-2025-02,SEW-00813,Wastewater,2025,2,39.7,61.6,Flow
MON-SEW-00813-2025-03,SEW-00813,Wastewater,2025,3,38.4,59.4,Flow
MON-SEW-00813-2025-04,SEW-00813,Wastewater,2025,4,42.4,60.9,Flow
MON-SEW-00813-2025-05,SEW-00813,Wastewater,2025,5,37.4,64.4,Flow
MON-SEW-00813-2025-06,SEW-00813,Wastewater,2025,6,36.5,61.7,Flow
MON-SEW-00813-2025-07,SEW-00813,Wastewater,2025,7,29.3,37.0,Flow
MON-SEW-00813-2025-08,SEW-00813,Wastewater,2025,8,29.9,52.8,Flow
MON-SEW-00813-2025-09,SEW-00813,Wastewater,2025,9,34.4,61.7,Flow
MON-SEW-00813-2025-10,SEW-00813,Wastewater,2025,10,40.6,55.1,Flow
MON-SEW-00813-2025-11,SEW-00813,Wastewater,2025,11,35.8,54.5,Flow
MON-SEW-00813-2025-12,SEW-00813,Wastewater,2025,12,43.2,68.2,Flow
MON-SEW-00157-2025-01,SEW-00157,Wastewater,2025,1,94.2,129.7,Flow
MON-SEW-00157-2025-02,SEW-00157,Wastewater,2025,2,76.6,122.4,Flow
MON-SEW-00157-2025-03,SEW-00157,Wastewater,2025,3,91.0,138.0,Flow
MON-SEW-00157-2025-04,SEW-00157,Wastewater,2025,4,89.6,113.2,Flow
MON-SEW-00157-2025-05,SEW-00157,Wastewater,2025,5,67.6,104.1,Flow
MON-SEW-00157-2025-06,SEW-00157,Wastewater,2025,6,71.9,95.9,Flow
MON-SEW-00157-2025-07,SEW-00157,Wastewater,2025,7,73.3,91.6,Flow
MON-SEW-00157-2025-08,SEW-00157,Wastewater,2025,8,73.0,122.8,Flow
MON-SEW-00157-2025-09,SEW-00157,Wastewater,2025,9,78.2,94.1,Flow
MON-SEW-00157-2025-10,SEW-00157,Wastewater,2025,10,87.6,150.0,Flow
MON-SEW-00157-2025-11,SEW-00157,Wastewater,2025,11,94.6,123.2,Flow
MON-SEW-00157-2025-12,SEW-00157,Wastewater,2025,12,93.7,115.6,Flow
MON-SEW-02437-2025-01,SEW-02437,Wastewater,2025,1,67.0,91.3,Flow
MON-SEW-02437-2025-02,SEW-02437,Wastewater,2025,2,83.4,111.7,Flow
MON-SEW-02437-2025-03,SEW-02437,Wastewater,2025,3,71.7,89.0,Flow
MON-SEW-02437-2025-04,SEW-02437,Wastewater,2025,4,66.0,100.2,Flow
MON-SEW-02437-2025-05,SEW-02437,Wastewater,2025,5,69.9,124.3,Flow
MON-SEW-02437-2025-06,SEW-02437,Wastewater,2025,6,61.2,97.7,Flow
MON-SEW-02437-2025-07,SEW-02437,Wastewater,2025,7,59.6,91.7,Flow
MON-SEW-02437-2025-08,SEW-02437,Wastewater,2025,8,56.1,97.8,Flow
MON-SEW-02437-2025-09,SEW-02437,Wastewater,2025,9,54.9,88.5,Flow
MON-SEW-02437-2025-10,SEW-02437,Wastewater,2025,10,58.0,82.5,Flow
MON-SEW-02437-2025-11,SEW-02437,Wastewater,2025,11,65.7,102.0,Flow
MON-SEW-02437-2025-12,SEW-02437,Wastewater,2025,12,77.2,99.5,Flow
MON-SEW-03809-2025-01,SEW-03809,Wastewater,2025,1,58.5,71.2,Flow
MON-SEW-03809-2025-02,SEW-03809,Wastewater,2025,2,60.3,72.8,Flow
MON-SEW-03809-2025-03,SEW-03809,Wastewater,2025,3,51.4,85.7,Flow
MON-SEW-03809-2025-04,SEW-03809,Wastewater,2025,4,47.1,78.1,Flow
MON-SEW-03809-2025-05,SEW-03809,Wastewater,2025,5,48.1,72.6,Flow
MON-SEW-03809-2025-06,SEW-03809,Wastewater,2025,6,41.4,61.5,Flow
MON-SEW-03809-2025-07,SEW-03809,Wastewater,2025,7,43.4,73.9,Flow
MON-SEW-03809-2025-08,SEW-03809,Wastewater,2025,8,49.1,84.1,Flow
MON-SEW-03809-2025-09,SEW-03809,Wastewater,2025,9,48.1,73.4,Flow
MON-SEW-03809-2025-10,SEW-03809,Wastewater,2025,10,45.3,78.2,Flow
MON-SEW-03809-2025-11,SEW-03809,Wastewater,2025,11,52.9,81.3,Flow
MON-SEW-03809-2025-12,SEW-03809,Wastewater,2025,12,59.8,91.9,Flow
MON-SEW-02296-2025-01,SEW-02296,Wastewater,2025,1,80.9,127.8,Flow
MON-SEW-02296-2025-02,SEW-02296,Wastewater,2025,2,93.1,131.7,Flow
MON-SEW-02296-2025-03,SEW-02296,Wastewater,2025,3,76.2,107.4,Flow
MON-SEW-02296-2025-04,SEW-02296,Wastewater,2025,4,80.7,143.1,Flow
MON-SEW-02296-2025-05,SEW-02296,Wastewater,2025,5,90.0,144.3,Flow
MON-SEW-02296-2025-06,SEW-02296,Wastewater,2025,6,70.8,108.2,Flow
MON-SEW-02296-2025-07,SEW-02296,Wastewater,2025,7,66.6,96.9,Flow
MON-SEW-02296-2025-08,SEW-02296,Wastewater,2025,8,84.9,140.3,Flow
MON-SEW-02296-2025-09,SEW-02296,Wastewater,2025,9,90.0,148.5,Flow
MON-SEW-02296-2025-10,SEW-02296,Wastewater,2025,10,85.1,105.2,Flow
MON-SEW-02296-2025-11,SEW-02296,Wastewater,2025,11,97.2,118.0,Flow
MON-SEW-02296-2025-12,SEW-02296,Wastewater,2025,12,79.4,103.5,Flow
MON-SEW-01538-2025-01,SEW-01538,Wastewater,2025,1,32.0,43.4,Flow
MON-SEW-01538-2025-02,SEW-01538,Wastewater,2025,2,33.5,54.5,Flow
MON-SEW-01538-2025-03,SEW-01538,Wastewater,2025,3,31.8,47.7,Flow
MON-SEW-01538-2025-04,SEW-01538,Wastewater,2025,4,28.4,44.3,Flow
MON-SEW-01538-2025-05,SEW-01538,Wastewater,2025,5,28.1,37.3,Flow
MON-SEW-01538-2025-06,SEW-01538,Wastewater,2025,6,31.3,46.5,Flow
MON-SEW-01538-2025-07,SEW-01538,Wastewater,2025,7,24.8,41.2,Flow
MON-SEW-01538-2025-08,SEW-01538,Wastewater,2025,8,31.9,38.7,Flow
MON-SEW-01538-2025-09,SEW-01538,Wastewater,2025,9,33.0,49.8,Flow
MON-SEW-01538-2025-10,SEW-01538,Wastewater,2025,10,36.6,45.3,Flow
MON-SEW-01538-2025-11,SEW-01538,Wastewater,2025,11,32.4,52.2,Flow
MON-SEW-01538-2025-12,SEW-01538,Wastewater,2025,12,32.7,40.1,Flow
MON-SEW-03519-2025-01,SEW-03519,Wastewater,2025,1,34.1,53.5,Flow
MON-SEW-03519-2025-02,SEW-03519,Wastewater,2025,2,32.1,46.2,Flow
MON-SEW-03519-2025-03,SEW-03519,Wastewater,2025,3,31.4,44.9,Flow
MON-SEW-03519-2025-04,SEW-03519,Wastewater,2025,4,31.3,54.9,Flow
MON-SEW-03519-2025-05,SEW-03519,Wastewater,2025,5,29.1,41.5,Flow
MON-SEW-03519-2025-06,SEW-03519,Wastewater,2025,6,28.8,51.6,Flow
MON-SEW-03519-2025-07,SEW-03519,Wastewater,2025,7,27.3,38.6,Flow
MON-SEW-03519-2025-08,SEW-03519,Wastewater,2025,8,25.7,37.0,Flow
MON-SEW-03519-2025-09,SEW-03519,Wastewater,2025,9,33.6,54.6,Flow
MON-SEW-03519-2025-10,SEW-03519,Wastewater,2025,10,29.7,44.2,Flow
MON-SEW-03519-2025-11,SEW-03519,Wastewater,2025,11,36.4,59.6,Flow
MON-SEW-03519-2025-12,SEW-03519,Wastewater,2025,12,39.3,69.2,Flow
MON-SEW-03881-2025-01,SEW-03881,Wastewater,2025,1,29.0,49.8,Flow
MON-SEW-03881-2025-02,SEW-03881,Wastewater,2025,2,24.4,29.6,Flow
MON-SEW-03881-2025-03,SEW-03881,Wastewater,2025,3,27.2,34.9,Flow
MON-SEW-03881-2025-04,SEW-03881,Wastewater,2025,4,21.4,36.8,Flow
MON-SEW-03881-2025-05,SEW-03881,Wastewater,2025,5,20.8,33.9,Flow
MON-SEW-03881-2025-06,SEW-03881,Wastewater,2025,6,22.9,33.2,Flow
MON-SEW-03881-2025-07,SEW-03881,Wastewater,2025,7,20.8,28.7,Flow
MON-SEW-03881-2025-08,SEW-03881,Wastewater,2025,8,20.7,35.2,Flow
MON-SEW-03881-2025-09,SEW-03881,Wastewater,2025,9,20.8,32.8,Flow
MON-SEW-03881-2025-10,SEW-03881,Wastewater,2025,10,24.6,42.1,Flow
MON-SEW-03881-2025-11,SEW-03881,Wastewater,2025,11,23.3,37.9,Flow
MON-SEW-03881-2025-12,SEW-03881,Wastewater,2025,12,27.5,44.7,Flow
MON-SEW-04185-2025-01,SEW-04185,Wastewater,2025,1,100.5,150.0,Flow
MON-SEW-04185-2025-02,SEW-04185,Wastewater,2025,2,102.6,144.6,Flow
MON-SEW-04185-2025-03,SEW-04185,Wastewater,2025,3,84.2,128.0,Flow
MON-SEW-04185-2025-04,SEW-04185,Wastewater,2025,4,84.4,136.6,Flow
MON-SEW-04185-2025-05,SEW-04185,Wastewater,2025,5,93.7,119.9,Flow
MON-SEW-04185-2025-06,SEW-04185,Wastewater,2025,6,74.6,104.9,Flow
MON-SEW-04185-2025-07,SEW-04185,Wastewater,2025,7,66.0,90.1,Flow
MON-SEW-04185-2025-08,SEW-04185,Wastewater,2025,8,69.2,91.3,Flow
MON-SEW-04185-2025-09,SEW-04185,Wastewater,2025,9,71.8,127.7,Flow
MON-SEW-04185-2025-10,SEW-04185,Wastewater,2025,10,84.2,105.8,Flow
MON-SEW-04185-2025-11,SEW-04185,Wastewater,2025,11,102.3,136.8,Flow
MON-SEW-04185-2025-12,SEW-04185,Wastewater,2025,12,96.5,132.4,Flow
MON-SEW-00306-2025-01,SEW-00306,Wastewater,2025,1,93.9,130.0,Flow
MON-SEW-00306-2025-02,SEW-00306,Wastewater,2025,2,74.6,121.6,Flow
MON-SEW-00306-2025-03,SEW-00306,Wastewater,2025,3,96.4,150.0,Flow
MON-SEW-00306-2025-04,SEW-00306,Wastewater,2025,4,86.1,144.3,Flow
MON-SEW-00306-2025-05,SEW-00306,Wastewater,2025,5,83.2,106.3,Flow
MON-SEW-00306-2025-06,SEW-00306,Wastewater,2025,6,79.4,107.6,Flow
MON-SEW-00306-2025-07,SEW-00306,Wastewater,2025,7,70.0,125.2,Flow
MON-SEW-00306-2025-08,SEW-00306,Wastewater,2025,8,70.7,120.7,Flow
MON-SEW-00306-2025-09,SEW-00306,Wastewater,2025,9,78.3,128.3,Flow
MON-SEW-00306-2025-10,SEW-00306,Wastewater,2025,10,75.8,116.2,Flow
MON-SEW-00306-2025-11,SEW-00306,Wastewater,2025,11,76.2,115.7,Flow
MON-SEW-00306-2025-12,SEW-00306,Wastewater,2025,12,83.8,127.6,Flow
MON-SEW-01619-2025-01,SEW-01619,Wastewater,2025,1,99.8,150.0,Flow
MON-SEW-01619-2025-02,SEW-01619,Wastewater,2025,2,120.0,150.0,Flow
MON-SEW-01619-2025-03,SEW-01619,Wastewater,2025,3,120.0,150.0,Flow
MON-SEW-01619-2025-04,SEW-01619,Wastewater,2025,4,86.9,147.8,Flow
MON-SEW-01619-2025-05,SEW-01619,Wastewater,2025,5,101.3,150.0,Flow
MON-SEW-01619-2025-06,SEW-01619,Wastewater,2025,6,98.1,150.0,Flow
MON-SEW-01619-2025-07,SEW-01619,Wastewater,2025,7,91.9,120.9,Flow
MON-SEW-01619-2025-08,SEW-01619,Wastewater,2025,8,102.6,150.0,Flow
MON-SEW-01619-2025-09,SEW-01619,Wastewater,2025,9,88.3,124.8,Flow
MON-SEW-01619-2025-10,SEW-01619,Wastewater,2025,10,104.9,150.0,Flow
MON-SEW-01619-2025-11,SEW-01619,Wastewater,2025,11,115.3,150.0,Flow
MON-SEW-01619-2025-12,SEW-01619,Wastewater,2025,12,108.8,150.0,Flow
MON-SEW-00732-2025-01,SEW-00732,Wastewater,2025,1,82.2,143.5,Flow
MON-SEW-00732-2025-02,SEW-00732,Wastewater,2025,2,92.8,142.3,Flow
MON-SEW-00732-2025-03,SEW-00732,Wastewater,2025,3,93.9,117.2,Flow
MON-SEW-00732-2025-04,SEW-00732,Wastewater,2025,4,92.2,111.5,Flow
MON-SEW-00732-2025-05,SEW-00732,Wastewater,2025,5,80.8,132.7,Flow
MON-SEW-00732-2025-06,SEW-00732,Wastewater,2025,6,64.4,83.6,Flow
MON-SEW-00732-2025-07,SEW-00732,Wastewater,2025,7,67.9,101.9,Flow
MON-SEW-00732-2025-08,SEW-00732,Wastewater,2025,8,69.5,98.4,Flow
MON-SEW-00732-2025-09,SEW-00732,Wastewater,2025,9,75.4,113.1,Flow
MON-SEW-00732-2025-10,SEW-00732,Wastewater,2025,10,79.4,129.9,Flow
MON-SEW-00732-2025-11,SEW-00732,Wastewater,2025,11,75.8,110.1,Flow
MON-SEW-00732-2025-12,SEW-00732,Wastewater,2025,12,81.3,138.0,Flow
MON-SEW-01412-2025-01,SEW-01412,Wastewater,2025,1,30.6,51.2,Flow
MON-SEW-01412-2025-02,SEW-01412,Wastewater,2025,2,30.3,43.6,Flow
MON-SEW-01412-2025-03,SEW-01412,Wastewater,2025,3,28.7,43.6,Flow
MON-SEW-01412-2025-04,SEW-01412,Wastewater,2025,4,30.5,44.3,Flow
MON-SEW-01412-2025-05,SEW-01412,Wastewater,2025,5,25.1,32.3,Flow
MON-SEW-01412-2025-06,SEW-01412,Wastewater,2025,6,28.0,45.5,Flow
MON-SEW-01412-2025-07,SEW-01412,Wastewater,2025,7,26.1,46.4,Flow
MON-SEW-01412-2025-08,SEW-01412,Wastewater,2025,8,28.7,44.6,Flow
MON-SEW-01412-2025-09,SEW-01412,Wastewater,2025,9,23.1,38.6,Flow
MON-SEW-01412-2025-10,SEW-01412,Wastewater,2025,10,31.6,43.6,Flow
MON-SEW-01412-2025-11,SEW-01412,Wastewater,2025,11,27.0,44.8,Flow
MON-SEW-01412-2025-12,SEW-01412,Wastewater,2025,12,33.2,54.8,Flow
MON-SEW-01299-2025-01,SEW-01299,Wastewater,2025,1,58.5,76.7,Flow
MON-SEW-01299-2025-02,SEW-01299,Wastewater,2025,2,57.8,92.9,Flow
MON-SEW-01299-2025-03,SEW-01299,Wastewater,2025,3,55.1,89.1,Flow
MON-SEW-01299-2025-04,SEW-01299,Wastewater,2025,4,47.2,81.0,Flow
MON-SEW-01299-2025-05,SEW-01299,Wastewater,2025,5,45.5,69.0,Flow
MON-SEW-01299-2025-06,SEW-01299,Wastewater,2025,6,35.7,62.7,Flow
MON-SEW-01299-2025-07,SEW-01299,Wastewater,2025,7,42.9,70.1,Flow
MON-SEW-01299-2025-08,SEW-01299,Wastewater,2025,8,43.2,72.6,Flow
MON-SEW-01299-2025-09,SEW-01299,Wastewater,2025,9,42.3,72.0,Flow
MON-SEW-01299-2025-10,SEW-01299,Wastewater,2025,10,40.6,58.3,Flow
MON-SEW-01299-2025-11,SEW-01299,Wastewater,2025,11,45.6,59.5,Flow
MON-SEW-01299-2025-12,SEW-01299,Wastewater,2025,12,50.0,79.0,Flow
MON-SEW-00643-2025-01,SEW-00643,Wastewater,2025,1,47.2,82.9,Flow
MON-SEW-00643-2025-02,SEW-00643,Wastewater,2025,2,52.0,74.6,Flow
MON-SEW-00643-2025-03,SEW-00643,Wastewater,2025,3,53.3,80.3,Flow
MON-SEW-00643-2025-04,SEW-00643,Wastewater,2025,4,46.5,78.7,Flow
MON-SEW-00643-2025-05,SEW-00643,Wastewater,2025,5,35.3,57.2,Flow
MON-SEW-00643-2025-06,SEW-00643,Wastewater,2025,6,41.1,56.0,Flow
MON-SEW-00643-2025-07,SEW-00643,Wastewater,2025,7,33.0,47.8,Flow
MON-SEW-00643-2025-08,SEW-00643,Wastewater,2025,8,33.6,44.0,Flow
MON-SEW-00643-2025-09,SEW-00643,Wastewater,2025,9,38.5,66.4,Flow
MON-SEW-00643-2025-10,SEW-00643,Wastewater,2025,10,39.7,47.7,Flow
MON-SEW-00643-2025-11,SEW-00643,Wastewater,2025,11,45.2,74.9,Flow
MON-SEW-00643-2025-12,SEW-00643,Wastewater,2025,12,53.4,71.0,Flow
MON-SEW-00096-2025-01,SEW-00096,Wastewater,2025,1,99.2,150.0,Flow
MON-SEW-00096-2025-02,SEW-00096,Wastewater,2025,2,88.9,127.5,Flow
MON-SEW-00096-2025-03,SEW-00096,Wastewater,2025,3,87.4,107.7,Flow
MON-SEW-00096-2025-04,SEW-00096,Wastewater,2025,4,76.7,102.6,Flow
MON-SEW-00096-2025-05,SEW-00096,Wastewater,2025,5,90.9,123.3,Flow
MON-SEW-00096-2025-06,SEW-00096,Wastewater,2025,6,65.8,108.3,Flow
MON-SEW-00096-2025-07,SEW-00096,Wastewater,2025,7,74.4,100.6,Flow
MON-SEW-00096-2025-08,SEW-00096,Wastewater,2025,8,74.5,121.0,Flow
MON-SEW-00096-2025-09,SEW-00096,Wastewater,2025,9,89.5,144.0,Flow
MON-SEW-00096-2025-10,SEW-00096,Wastewater,2025,10,80.8,110.8,Flow
MON-SEW-00096-2025-11,SEW-00096,Wastewater,2025,11,100.0,146.3,Flow
MON-SEW-00096-2025-12,SEW-00096,Wastewater,2025,12,79.4,98.1,Flow
MON-SEW-02339-2025-01,SEW-02339,Wastewater,2025,1,57.8,83.8,Flow
MON-SEW-02339-2025-02,SEW-02339,Wastewater,2025,2,58.4,95.1,Flow
MON-SEW-02339-2025-03,SEW-02339,Wastewater,2025,3,44.0,64.4,Flow
MON-SEW-02339-2025-04,SEW-02339,Wastewater,2025,4,44.8,67.7,Flow
MON-SEW-02339-2025-05,SEW-02339,Wastewater,2025,5,49.2,72.1,Flow
MON-SEW-02339-2025-06,SEW-02339,Wastewater,2025,6,46.4,74.8,Flow
MON-SEW-02339-2025-07,SEW-02339,Wastewater,2025,7,39.8,62.2,Flow
MON-SEW-02339-2025-08,SEW-02339,Wastewater,2025,8,36.6,59.5,Flow
MON-SEW-02339-2025-09,SEW-02339,Wastewater,2025,9,39.3,53.8,Flow
MON-SEW-02339-2025-10,SEW-02339,Wastewater,2025,10,40.6,70.1,Flow
MON-SEW-02339-2025-11,SEW-02339,Wastewater,2025,11,43.4,66.1,Flow
MON-SEW-02339-2025-12,SEW-02339,Wastewater,2025,12,54.0,75.6,Flow
MON-SEW-02993-2025-01,SEW-02993,Wastewater,2025,1,49.7,64.4,Flow
MON-SEW-02993-2025-02,SEW-02993,Wastewater,2025,2,50.0,82.3,Flow
MON-SEW-02993-2025-03,SEW-02993,Wastewater,2025,3,40.2,53.6,Flow
MON-SEW-02993-2025-04,SEW-02993,Wastewater,2025,4,45.3,58.9,Flow
MON-SEW-02993-2025-05,SEW-02993,Wastewater,2025,5,44.2,75.8,Flow
MON-SEW-02993-2025-06,SEW-02993,Wastewater,2025,6,37.2,53.8,Flow
MON-SEW-02993-2025-07,SEW-02993,Wastewater,2025,7,36.1,61.8,Flow
MON-SEW-02993-2025-08,SEW-02993,Wastewater,2025,8,38.6,67.3,Flow
MON-SEW-02993-2025-09,SEW-02993,Wastewater,2025,9,40.1,71.3,Flow
MON-SEW-02993-2025-10,SEW-02993,Wastewater,2025,10,44.9,64.4,Flow
MON-SEW-02993-2025-11,SEW-02993,Wastewater,2025,11,46.0,74.2,Flow
MON-SEW-02993-2025-12,SEW-02993,Wastewater,2025,12,42.7,63.3,Flow
MON-SEW-03951-2025-01,SEW-03951,Wastewater,2025,1,27.6,42.4,Flow
MON-SEW-03951-2025-02,SEW-03951,Wastewater,2025,2,25.2,33.1,Flow
MON-SEW-03951-2025-03,SEW-03951,Wastewater,2025,3,26.8,41.4,Flow
MON-SEW-03951-2025-04,SEW-03951,Wastewater,2025,4,29.8,45.7,Flow
MON-SEW-03951-2025-05,SEW-03951,Wastewater,2025,5,24.9,37.8,Flow
MON-SEW-03951-2025-06,SEW-03951,Wastewater,2025,6,25.1,31.6,Flow
MON-SEW-03951-2025-07,SEW-03951,Wastewater,2025,7,21.4,27.6,Flow
MON-SEW-03951-2025-08,SEW-03951,Wastewater,2025,8,23.8,39.7,Flow
MON-SEW-03951-2025-09,SEW-03951,Wastewater,2025,9,25.1,39.7,Flow
MON-SEW-03951-2025-10,SEW-03951,Wastewater,2025,10,22.9,38.6,Flow
MON-SEW-03951-2025-11,SEW-03951,Wastewater,2025,11,25.8,41.6,Flow
