segment_id,system_type,corridor_name,district,pipe_class,pipe_material,diameter_inches,length_ft,depth_ft,install_year,asset_age_years,condition_score,breaks_last_5yr,soil_corrosivity,capacity_utilization_pct,ii_risk_flag,criticality_class,estimated_replacement_cost_usd,last_inspection_date,inspection_method,lat,lon
SEW-02625,Wastewater,Overland Rd,Southwest,trunk,Concrete,36,1607,6.2,1993,33,95,0,0.6,81.4,False,High,914716,2025-06-30,Smoke Test,43.590261,-116.245462
SEW-02626,Wastewater,Overland Rd,Southwest,trunk,Ductile Iron,36,1678,24.5,1979,47,72,2,0.6,61.5,False,High,416302,2024-12-03,Smoke Test,43.589846,-116.24284
SEW-02627,Wastewater,Cole Rd,Southwest,collector,Vitrified Clay,12,1102,16.4,1968,58,49,6,0.6,59.3,True,Low,351640,2025-09-09,CCTV,43.556884,-116.254427
SEW-02628,Wastewater,Fort St,North End,lateral,Vitrified Clay,8,466,8.8,1959,67,59,10,0.72,69.6,True,Medium,61862,2024-12-13,Manhole Inspection,43.639915,-116.175708
SEW-02629,Wastewater,Broadway Ave,Downtown,trunk,Vitrified Clay,48,1715,9.8,1961,65,53,6,0.78,46.2,True,Critical,1445613,2025-05-08,Smoke Test,43.617939,-116.186533
SEW-02630,Wastewater,Idaho St,Downtown,lateral,Vitrified Clay,21,1487,10.9,1957,69,47,7,0.78,93.0,True,Medium,936801,2023-09-02,CCTV,43.611928,-116.175
SEW-02631,Wastewater,Fort St,North End,lateral,Concrete,10,543,12.2,1940,86,68,2,0.72,97.9,False,Low,224375,2024-02-15,Smoke Test,43.636994,-116.193711
SEW-02632,Wastewater,Front St,Downtown,collector,Vitrified Clay,12,1458,15.7,1937,89,40,7,0.78,100.0,True,High,537546,2025-08-27,Dye Test,43.604781,-116.209018
SEW-02633,Wastewater,Joplin Rd,West Boise,trunk,PVC,36,2448,11.4,2016,10,89,0,0.5,9.6,False,Medium,1106159,2023-07-01,Smoke Test,43.6,-116.308392
SEW-02634,Wastewater,Joplin Rd,West Boise,trunk,PVC,36,1443,24.5,2009,17,88,0,0.5,23.7,False,Critical,841519,2023-08-23,Dye Test,43.6,-116.30965
SEW-02635,Wastewater,Amity Rd,Southwest,collector,Ductile Iron,18,825,6.6,2007,19,90,0,0.6,53.4,False,Low,338047,2025-05-06,CCTV,43.55033,-116.290457
SEW-02636,Wastewater,Overland Rd,Southeast,collector,Vitrified Clay,21,1758,6.2,1961,65,51,8,0.55,32.0,True,Low,896417,2022-12-20,Smoke Test,43.58914,-116.2
SEW-02637,Wastewater,Broadway Ave,Downtown,trunk,Ductile Iron,30,705,21.5,1971,55,81,0,0.78,36.6,False,Critical,510302,2025-06-14,Flow Monitoring,43.60436,-116.190152
SEW-02638,Wastewater,Boise Ave,East Bench,collector,Concrete,21,898,17.4,1995,31,80,0,0.45,85.4,False,Low,469457,2025-10-01,Dye Test,43.600902,-116.175
SEW-02639,Wastewater,Fort St,North End,lateral,Concrete,21,1309,19.2,1965,61,69,0,0.72,63.3,False,Critical,662149,2022-09-25,Smoke Test,43.637979,-116.18103
SEW-02640,Wastewater,Jefferson St,Downtown,collector,Orangeburg,18,2216,17.5,1965,61,65,4,0.78,95.9,True,High,312903,2025-02-07,CCTV,43.613777,-116.22
SEW-02641,Wastewater,Front St,Downtown,collector,Orangeburg,18,2489,7.6,1954,72,49,4,0.78,60.5,True,Medium,1239494,2025-03-27,Smoke Test,43.605038,-116.205532
SEW-02642,Wastewater,Fairview Ave,West Boise,trunk,PVC,24,1409,21.2,2012,14,90,0,0.5,62.6,False,Medium,445474,2025-10-16,Smoke Test,43.615008,-116.262923
SEW-02643,Wastewater,Ustick Rd,West Boise,collector,PVC,21,265,16.0,2023,3,99,0,0.5,40.9,False,Low,57011,2024-11-25,Manhole Inspection,43.634836,-116.336487
SEW-02644,Wastewater,Main St,Downtown,collector,Vitrified Clay,18,1430,24.1,1951,75,42,7,0.78,76.3,True,Low,438143,2024-01-04,CCTV,43.617318,-116.218921
SEW-02645,Wastewater,Cloverdale Rd,West Boise,collector,PVC,18,541,16.7,1991,35,97,0,0.5,42.9,False,Medium,148227,2024-06-19,Smoke Test,43.630765,-116.333168
SEW-02646,Wastewater,Front St,Downtown,collector,Vitrified Clay,21,1548,21.1,1931,95,33,9,0.78,100.0,True,Medium,370038,2022-12-11,Dye Test,43.606762,-116.216646
SEW-02647,Wastewater,Five Mile Rd,Southwest,collector,PVC,21,1623,24.5,1983,43,90,0,0.6,43.1,False,High,720137,2024-10-07,Flow Monitoring,43.569045,-116.292105
SEW-02648,Wastewater,Chinden Blvd,West Boise,collector,PVC,21,724,16.8,1993,33,100,0,0.5,5.0,False,Low,417341,2024-11-01,Dye Test,43.655,-116.338956
SEW-02649,Wastewater,Vista Ave,Southeast,collector,Concrete,18,2174,20.1,1955,71,81,1,0.55,50.1,False,Critical,1182664,2025-11-01,Smoke Test,43.595,-116.2
SEW-02650,Wastewater,Five Mile Rd,Southwest,collector,Vitrified Clay,15,1548,10.1,1956,70,60,5,0.6,33.1,True,Medium,840135,2024-02-11,Smoke Test,43.5447,-116.293674
SEW-02651,Wastewater,Overland Rd,Southwest,trunk,Vitrified Clay,48,1387,20.1,1965,61,61,2,0.6,52.4,True,Medium,588088,2025-08-27,Manhole Inspection,43.586848,-116.26287
SEW-02652,Wastewater,15th St,North End,lateral,Vitrified Clay,21,2004,12.2,1944,82,53,10,0.72,91.2,True,Low,349160,2023-04-06,Smoke Test,43.626,-116.209564
SEW-02653,Wastewater,Ustick Rd,West Boise,collector,Concrete,24,1557,19.6,1993,33,100,0,0.5,40.5,False,Low,629686,2024-06-27,Dye Test,43.634372,-116.329912
SEW-02654,Wastewater,Franklin Rd,West Boise,collector,PVC,21,2365,21.0,2023,3,90,0,0.5,9.7,False,Low,756892,2024-12-26,Manhole Inspection,43.608489,-116.29689
SEW-02655,Wastewater,Chinden Blvd,West Boise,collector,PVC,15,850,15.7,2024,2,100,0,0.5,41.6,False,Low,93246,2022-12-19,Smoke Test,43.653153,-116.33682
SEW-02656,Wastewater,Lander St,Downtown,trunk,Vitrified Clay,36,1058,15.3,1940,86,34,6,0.78,34.4,True,Medium,492859,2023-07-21,Flow Monitoring,43.6,-116.192138
SEW-02657,Wastewater,Overland Rd,Southeast,collector,PVC,21,2257,10.6,1995,31,86,0,0.55,42.4,False,High,1205844,2024-05-31,Manhole Inspection,43.585111,-116.159073
SEW-02658,Wastewater,Curtis Rd,Southwest,lateral,Vitrified Clay,15,2145,12.1,1975,51,67,7,0.6,60.3,True,Low,421471,2024-02-11,Manhole Inspection,43.566778,-116.224524
SEW-02659,Wastewater,State St,West Boise,collector,PVC,24,849,14.8,2011,15,100,0,0.5,5.0,False,Medium,363688,2024-05-15,CCTV,43.639543,-116.263998
SEW-02660,Wastewater,State St,West Boise,collector,PVC,18,2356,23.6,1994,32,90,1,0.5,30.3,False,Medium,754560,2025-03-31,CCTV,43.636315,-116.249014
SEW-02661,Wastewater,Fairview Ave,West Boise,trunk,PVC,42,1253,13.1,2021,5,90,0,0.5,35.1,False,Critical,987638,2023-11-30,Flow Monitoring,43.615008,-116.313542
SEW-02662,Wastewater,Warm Springs Ave,East Bench,collector,Vitrified Clay,24,1851,9.8,1932,94,48,7,0.45,73.1,True,Low,979379,2025-08-22,Dye Test,43.607644,-116.157092
SEW-02663,Wastewater,Hill Rd,North End,collector,Concrete,24,952,20.7,1947,79,64,2,0.72,55.1,False,High,563008,2024-02-01,Dye Test,43.657366,-116.23
SEW-02664,Wastewater,Victory Rd,Southeast,collector,Ductile Iron,15,906,15.5,1995,31,95,1,0.55,72.1,False,Low,398699,2024-09-18,Manhole Inspection,43.572532,-116.2
SEW-02665,Wastewater,Chinden Blvd,West Boise,collector,PVC,21,1762,17.6,2000,26,82,0,0.5,53.8,False,Medium,909679,2025-08-24,CCTV,43.652461,-116.346094
SEW-02666,Wastewater,Ustick Rd,West Boise,collector,PVC,12,1324,23.2,2022,4,96,0,0.5,26.7,False,Critical,425559,2024-01-19,Smoke Test,43.630049,-116.323681
SEW-02667,Wastewater,Gowen Rd,Southeast,lateral,Ductile Iron,12,1734,13.0,2005,21,84,0,0.55,29.8,False,High,691429,2023-12-25,Manhole Inspection,43.544767,-116.155841
SEW-02668,Wastewater,Eastman St,North End,lateral,Vitrified Clay,15,1907,16.7,1942,84,32,9,0.72,100.0,True,Critical,949930,2023-06-21,Flow Monitoring,43.643285,-116.215396
SEW-02669,Wastewater,28th St,North End,lateral,Cast Iron,42,764,11.7,1950,76,46,6,0.72,91.2,True,Medium,264893,2024-03-30,Dye Test,43.649662,-116.217712
SEW-02670,Wastewater,Curtis Rd,Southwest,lateral,Vitrified Clay,6,638,15.6,1959,67,58,2,0.6,83.4,True,Medium,257701,2025-01-22,Dye Test,43.587944,-116.224081
SEW-02671,Wastewater,Shaw Mountain Rd,East Bench,lateral,Concrete,18,899,24.0,1957,69,70,0,0.45,100.0,False,Low,517616,2024-09-13,Dye Test,43.624245,-116.139821
SEW-02672,Wastewater,Bogus Basin Rd,North End,lateral,Vitrified Clay,10,2236,16.0,1926,100,29,4,0.72,100.0,True,High,285296,2024-11-24,Flow Monitoring,43.66316,-116.18001
SEW-02673,Wastewater,Eastman St,North End,lateral,Vitrified Clay,18,1718,10.3,1938,88,49,6,0.72,100.0,True,Critical,809589,2022-10-10,Dye Test,43.640386,-116.191692
SEW-02674,Wastewater,Capitol Blvd,Downtown,trunk,Concrete,36,536,18.9,1955,71,76,3,0.78,88.6,False,High,438154,2025-07-23,Flow Monitoring,43.624304,-116.198638
SEW-02675,Wastewater,Victory Rd,Southeast,collector,Ductile Iron,18,480,10.5,1978,48,73,0,0.55,39.4,False,Medium,78384,2024-12-29,Manhole Inspection,43.567919,-116.180793
SEW-02676,Wastewater,Hill Rd,North End,collector,Vitrified Clay,21,1328,20.2,1931,95,33,8,0.72,92.4,True,Medium,681339,2024-01-14,Dye Test,43.660719,-116.23
SEW-02677,Wastewater,Victory Rd,Southeast,collector,Concrete,21,2022,11.4,1972,54,83,2,0.55,59.9,False,Medium,1179085,2023-11-23,Manhole Inspection,43.569606,-116.2
SEW-02678,Wastewater,Warm Springs Ave,East Bench,collector,Cast Iron,18,1061,24.7,1964,62,50,2,0.45,100.0,True,Medium,341494,2023-02-28,CCTV,43.608832,-116.175
SEW-02679,Wastewater,Parkcenter Blvd,East Bench,trunk,Ductile Iron,48,915,21.6,1981,45,71,2,0.45,85.3,False,High,392539,2025-08-14,Flow Monitoring,43.626,-116.175
SEW-02680,Wastewater,Broadway Ave,Southeast,trunk,Vitrified Clay,36,661,14.3,1970,56,57,8,0.55,47.9,True,Critical,170533,2025-08-27,CCTV,43.555662,-116.18884
SEW-02681,Wastewater,9th St,Downtown,lateral,Orangeburg,30,1233,20.3,1946,80,54,6,0.78,95.4,True,High,656658,2025-07-09,Manhole Inspection,43.609987,-116.196847
SEW-02682,Wastewater,Eagle Rd,West Boise,trunk,PVC,42,746,14.4,2024,2,88,0,0.5,15.9,False,High,425493,2025-05-04,Smoke Test,43.6,-116.351344
SEW-02683,Wastewater,Parkcenter Blvd,East Bench,trunk,Vitrified Clay,42,1465,22.5,1972,54,64,2,0.45,52.7,True,Critical,694864,2024-02-28,Smoke Test,43.58,-116.175
SEW-02684,Wastewater,Bogus Basin Rd,North End,lateral,Vitrified Clay,12,2397,16.1,1934,92,28,6,0.72,100.0,True,Low,1039329,2023-12-29,Flow Monitoring,43.659669,-116.200085
SEW-02685,Wastewater,Joplin Rd,West Boise,trunk,Ductile Iron,42,1683,13.2,2009,17,78,0,0.5,43.6,False,Medium,376447,2022-12-11,Manhole Inspection,43.644237,-116.312414
SEW-02686,Wastewater,Ustick Rd,West Boise,collector,Ductile Iron,15,1881,19.7,1997,29,100,0,0.5,27.2,False,Medium,850541,2023-06-07,CCTV,43.631006,-116.322928
SEW-02687,Wastewater,Warm Springs Ave,East Bench,collector,Vitrified Clay,21,616,24.9,1926,100,47,6,0.45,48.3,True,Low,217356,2024-06-29,Flow Monitoring,43.60651,-116.140451
SEW-02688,Wastewater,Chinden Blvd,West Boise,collector,PVC,15,1391,11.4,2021,5,92,0,0.5,5.0,False,Critical,357848,2024-09-15,Flow Monitoring,43.650747,-116.322056
SEW-02689,Wastewater,Resseguie St,North End,lateral,Vitrified Clay,12,1848,8.8,1948,78,31,13,0.72,79.8,True,High,794378,2025-06-26,Flow Monitoring,43.634222,-116.205082
SEW-02690,Wastewater,Boise Ave,East Bench,collector,PVC,12,361,5.7,1994,32,94,1,0.45,66.0,False,Medium,91436,2024-05-29,Dye Test,43.601548,-116.175
SEW-02691,Wastewater,Front St,Downtown,collector,Vitrified Clay,24,1971,15.6,1956,70,56,5,0.78,79.3,True,High,604537,2025-01-17,CCTV,43.607204,-116.22
SEW-02692,Wastewater,Joplin Rd,West Boise,trunk,PVC,48,1168,23.5,2013,13,100,0,0.5,32.8,False,High,655191,2024-07-09,Manhole Inspection,43.623167,-116.308376
SEW-02693,Wastewater,Fort St,North End,lateral,Concrete,10,2193,18.5,1952,74,68,4,0.72,91.7,False,Medium,499726,2023-08-21,CCTV,43.640999,-116.215559
SEW-02694,Wastewater,Orchard St,Southeast,collector,Vitrified Clay,21,724,10.4,1958,68,55,2,0.55,23.2,True,High,123348,2023-12-26,CCTV,43.553627,-116.2
SEW-02695,Wastewater,Franklin Rd,West Boise,collector,PVC,24,229,17.1,2002,24,96,0,0.5,58.2,False,Medium,144604,2023-02-28,Manhole Inspection,43.604446,-116.314835
SEW-02696,Wastewater,Fairview Ave,West Boise,trunk,Ductile Iron,42,1859,11.3,2004,22,80,0,0.5,29.6,False,Medium,1359529,2023-08-08,Flow Monitoring,43.618106,-116.261169
SEW-02697,Wastewater,Idaho St,Downtown,lateral,Vitrified Clay,24,2330,20.4,1942,84,29,8,0.78,87.1,True,Low,1550674,2025-08-19,Flow Monitoring,43.61678,-116.22
SEW-02698,Wastewater,State St,West Boise,collector,PVC,18,1989,8.1,2004,22,89,0,0.5,63.4,False,Medium,1008619,2024-01-01,Smoke Test,43.639061,-116.275142
SEW-02699,Wastewater,Chinden Blvd,West Boise,collector,HDPE,15,2128,19.2,2016,10,99,0,0.5,59.7,False,High,974123,2023-01-30,Dye Test,43.654859,-116.274322
SEW-02700,Wastewater,Vista Ave,Southeast,collector,PVC,24,624,7.6,1982,44,93,0,0.55,44.9,False,Low,151439,2025-07-01,Manhole Inspection,43.542077,-116.2
SEW-02701,Wastewater,Ustick Rd,West Boise,collector,Ductile Iron,18,851,7.2,2000,26,98,2,0.5,33.0,False,Medium,296928,2022-09-27,Smoke Test,43.634831,-116.333391
SEW-02702,Wastewater,Parkcenter Blvd,East Bench,trunk,PVC,36,1815,14.0,1994,32,98,0,0.45,79.5,False,High,641974,2023-10-21,Manhole Inspection,43.626,-116.175
SEW-02703,Wastewater,Eagle Rd,West Boise,trunk,PVC,30,1735,10.7,2003,23,89,0,0.5,52.2,False,High,348854,2022-12-08,Manhole Inspection,43.639915,-116.355098
SEW-02704,Wastewater,Myrtle St,Downtown,collector,Vitrified Clay,21,2043,18.7,1938,88,43,9,0.78,100.0,True,High,409309,2022-11-23,CCTV,43.605125,-116.175
SEW-02705,Wastewater,Eagle Rd,West Boise,trunk,PVC,42,1956,15.7,2003,23,85,0,0.5,42.8,False,Medium,1706286,2025-06-21,Manhole Inspection,43.626039,-116.352318
SEW-02706,Wastewater,Vista Ave,Southeast,collector,Concrete,15,314,15.4,1963,63,86,1,0.55,58.3,False,Medium,61377,2025-08-02,CCTV,43.595,-116.2
SEW-02707,Wastewater,9th St,Downtown,lateral,Vitrified Clay,10,2014,12.8,1936,90,41,7,0.78,63.6,True,Medium,337433,2023-09-16,Manhole Inspection,43.6,-116.200758
SEW-02708,Wastewater,Eisenman Rd,Southeast,collector,PVC,12,243,14.7,2020,6,100,1,0.55,11.1,False,Medium,34837,2023-04-25,Flow Monitoring,43.589311,-116.169032
SEW-02709,Wastewater,Lander St,Downtown,trunk,Concrete,36,210,18.8,1963,63,74,1,0.78,54.0,False,High,45609,2025-05-24,Flow Monitoring,43.600899,-116.211664
SEW-02710,Wastewater,Lander St,Downtown,trunk,Vitrified Clay,36,2434,16.2,1927,99,29,11,0.78,79.6,True,Critical,1518470,2023-09-26,Dye Test,43.601141,-116.22
SEW-02711,Wastewater,15th St,North End,lateral,Cast Iron,24,1126,12.7,1927,99,35,8,0.72,35.4,True,Medium,335290,2023-09-04,Manhole Inspection,43.675884,-116.206972
SEW-02712,Wastewater,Fairview Ave,West Boise,trunk,HDPE,42,1422,13.0,2017,9,100,0,0.5,42.6,False,Medium,619145,2024-08-17,Dye Test,43.613655,-116.28597
SEW-02713,Wastewater,State St,West Boise,collector,PVC,21,1224,24.3,1991,35,91,0,0.5,40.6,False,Low,602714,2025-11-01,Smoke Test,43.638777,-116.27447
SEW-02714,Wastewater,Warm Springs Ave,East Bench,collector,Cast Iron,18,668,18.7,1933,93,42,6,0.45,75.2,True,Critical,117726,2023-10-29,Dye Test,43.609231,-116.157305
SEW-02715,Wastewater,Curtis Rd,Southwest,lateral,Orangeburg,8,969,16.6,1961,65,56,5,0.6,76.8,True,Critical,243723,2024-05-14,Smoke Test,43.571768,-116.221731
SEW-02716,Wastewater,9th St,Downtown,lateral,Concrete,8,1210,23.0,1946,80,72,1,0.78,50.4,False,Low,416816,2024-01-04,Smoke Test,43.6,-116.200506
SEW-02717,Wastewater,Broadway Ave,Southeast,trunk,Concrete,30,913,23.6,1955,71,80,3,0.55,67.7,False,Medium,154709,2023-05-15,Manhole Inspection,43.54,-116.187572
SEW-02718,Wastewater,28th St,North End,lateral,Vitrified Clay,15,242,17.1,1957,69,51,8,0.72,71.4,True,Low,47373,2022-11-12,Smoke Test,43.626,-116.212942
SEW-02719,Wastewater,Franklin Rd,West Boise,collector,HDPE,18,986,6.7,2022,4,94,0,0.5,56.6,False,Medium,306345,2024-02-03,CCTV,43.608095,-116.280275
SEW-02720,Wastewater,Victory Rd,Southeast,collector,Vitrified Clay,18,1239,18.8,1974,52,67,3,0.55,34.4,True,Critical,348055,2025-01-03,CCTV,43.569264,-116.2
SEW-02721,Wastewater,Warm Springs Ave,East Bench,collector,Vitrified Clay,12,816,6.7,1928,98,30,9,0.45,70.6,True,Medium,189448,2023-03-21,Dye Test,43.610465,-116.175
SEW-02722,Wastewater,Victory Rd,Southwest,collector,Vitrified Clay,15,1588,14.1,1955,71,53,9,0.6,100.0,True,Medium,514278,2023-03-13,CCTV,43.571848,-116.251014
SEW-02723,Wastewater,Fort St,North End,lateral,Vitrified Clay,15,1614,6.1,1927,99,49,9,0.72,72.4,True,Critical,579239,2024-07-01,Flow Monitoring,43.637465,-116.208848
SEW-02724,Wastewater,Main St,Downtown,collector,Vitrified Clay,12,1806,20.2,1946,80,46,7,0.78,68.5,True,Medium,636576,2024-10-01,Smoke Test,43.61352,-116.175268
SEW-02725,Wastewater,Gowen Rd,Southeast,lateral,PVC,6,2488,14.1,2014,12,87,0,0.55,37.3,False,Medium,883575,2023-06-24,CCTV,43.541553,-116.137516
SEW-02726,Wastewater,Main St,Downtown,collector,Vitrified Clay,18,1119,18.1,1949,77,30,7,0.78,52.0,True,Medium,509368,2023-05-16,Smoke Test,43.613861,-116.175
SEW-02727,Wastewater,Myrtle St,Downtown,collector,Vitrified Clay,21,1168,10.3,1965,61,58,3,0.78,59.8,True,Low,617816,2023-05-23,Manhole Inspection,43.604268,-116.22
SEW-02728,Wastewater,Franklin Rd,West Boise,collector,PVC,18,1593,15.9,2021,5,100,0,0.5,58.2,False,Low,862353,2024-03-21,Flow Monitoring,43.604698,-116.329974
SEW-02729,Wastewater,Ten Mile Rd,West Boise,collector,Ductile Iron,12,2417,5.4,2003,23,96,0,0.5,22.9,False,Medium,571287,2023-03-18,CCTV,43.6,-116.316933
SEW-02730,Wastewater,Eisenman Rd,Southeast,collector,PVC,24,1424,7.3,2013,13,97,0,0.55,46.6,False,Medium,276941,2023-04-09,Flow Monitoring,43.57422,-116.170519
SEW-02731,Wastewater,Warm Springs Ave,East Bench,collector,Concrete,18,1387,11.8,1953,73,80,2,0.45,58.3,False,Medium,261772,2023-05-14,Smoke Test,43.609042,-116.175
SEW-02732,Wastewater,Broadway Ave,Downtown,trunk,PVC,48,1060,23.9,1979,47,85,0,0.78,49.0,False,Medium,820450,2025-11-11,Dye Test,43.6,-116.188973
SEW-02733,Wastewater,Five Mile Rd,Southwest,collector,Vitrified Clay,21,2364,5.2,1971,55,54,9,0.6,74.2,True,Low,821271,2024-11-25,Flow Monitoring,43.6,-116.29355
SEW-02734,Wastewater,Idaho St,Downtown,lateral,Vitrified Clay,8,2327,16.0,1938,88,29,10,0.78,100.0,True,Low,232437,2023-06-10,Flow Monitoring,43.611793,-116.209219
SEW-02735,Wastewater,Eisenman Rd,Southeast,collector,PVC,24,1734,9.1,2018,8,86,0,0.55,63.3,False,Low,768787,2025-02-10,Flow Monitoring,43.547471,-116.168459
SEW-02736,Wastewater,15th St,North End,lateral,Concrete,8,2118,21.2,1956,70,75,0,0.72,76.3,False,Critical,874363,2025-06-11,CCTV,43.652141,-116.205724
SEW-02737,Wastewater,Gowen Rd,Southeast,lateral,PVC,15,1664,13.4,2005,21,93,0,0.55,27.7,False,Low,317358,2023-08-22,Dye Test,43.540739,-116.153688
SEW-02738,Wastewater,McMillan Rd,West Boise,collector,Ductile Iron,18,1026,23.8,2000,26,89,0,0.5,36.1,False,Low,238192,2024-09-17,Dye Test,43.640984,-116.334593
SEW-02739,Wastewater,Victory Rd,Southwest,collector,Vitrified Clay,18,1346,21.3,1969,57,72,4,0.6,52.5,True,Low,723999,2023-10-21,Dye Test,43.569275,-116.257
SEW-02740,Wastewater,Eastman St,North End,lateral,Vitrified Clay,18,209,7.6,1939,87,40,5,0.72,65.5,True,Medium,58303,2023-09-22,Manhole Inspection,43.640393,-116.215497
SEW-02741,Wastewater,Jefferson St,Downtown,collector,Vitrified Clay,18,570,14.6,1963,63,56,3,0.78,100.0,True,Critical,291812,2023-10-11,Manhole Inspection,43.613819,-116.213509
SEW-02742,Wastewater,Eastman St,North End,lateral,Concrete,8,2476,20.6,1958,68,85,1,0.72,71.9,False,High,514775,2023-01-02,CCTV,43.640018,-116.200463
SEW-02743,Wastewater,Eastman St,North End,lateral,Vitrified Clay,8,1683,7.9,1935,91,48,7,0.72,79.2,True,Medium,623317,2023-06-07,Flow Monitoring,43.6401,-116.218119
SEW-02744,Wastewater,Franklin Rd,West Boise,collector,PVC,15,1695,16.1,2009,17,100,0,0.5,57.7,False,Medium,902290,2022-12-13,Flow Monitoring,43.605998,-116.327611
SEW-02745,Wastewater,Cole Rd,Southwest,collector,Ductile Iron,12,939,24.0,1980,46,71,0,0.6,66.8,False,High,157295,2025-07-02,Flow Monitoring,43.54,-116.254667
SEW-02746,Wastewater,Front St,Downtown,collector,Vitrified Clay,24,1535,23.5,1930,96,48,14,0.78,100.0,True,Low,1003234,2025-03-08,Dye Test,43.606361,-116.175
SEW-02747,Wastewater,Victory Rd,Southeast,collector,PVC,24,2182,14.9,1991,35,93,0,0.55,54.9,False,Low,1277655,2024-07-05,Smoke Test,43.567957,-116.164156
SEW-02748,Wastewater,Warm Springs Ave,East Bench,collector,Concrete,18,1874,14.5,1961,65,73,0,0.45,42.7,False,Medium,810699,2024-03-27,CCTV,43.606042,-116.139605
SEW-02749,Wastewater,Milwaukee St,Southeast,lateral,Orangeburg,12,1160,16.1,1955,71,56,4,0.55,71.4,True,Critical,119075,2024-02-08,CCTV,43.540576,-116.2
SEW-02750,Wastewater,Eagle Rd,West Boise,trunk,Concrete,30,2358,6.6,1992,34,73,0,0.5,26.2,False,Critical,1727051,2025-01-10,CCTV,43.624013,-116.354969
SEW-02751,Wastewater,Myrtle St,Downtown,collector,Concrete,18,1418,13.0,1956,70,74,1,0.78,72.2,False,Medium,521935,2025-07-16,CCTV,43.606199,-116.218273
SEW-02752,Wastewater,28th St,North End,lateral,Concrete,6,1900,18.0,1950,76,76,1,0.72,74.8,False,High,166959,2024-12-17,Flow Monitoring,43.626,-116.215201
SEW-02753,Wastewater,State St,West Boise,collector,PVC,18,1329,22.4,2018,8,100,0,0.5,44.8,False,Medium,406635,2024-01-03,Manhole Inspection,43.635025,-116.315936
SEW-02754,Wastewater,Joplin Rd,West Boise,trunk,HDPE,30,1026,15.2,2024,2,100,0,0.5,56.9,False,Medium,469847,2022-10-22,Smoke Test,43.6,-116.307194
SEW-02755,Wastewater,Broadway Ave,Southeast,trunk,PVC,24,1945,10.2,1989,37,99,0,0.55,64.8,False,High,735825,2024-08-20,Smoke Test,43.54,-116.190472
SEW-02756,Wastewater,Broadway Ave,Southeast,trunk,PVC,24,1297,15.0,1986,40,94,0,0.55,50.1,False,High,246753,2025-11-18,CCTV,43.587322,-116.187811
SEW-02757,Wastewater,Shaw Mountain Rd,East Bench,lateral,Vitrified Clay,6,637,24.6,1957,69,64,8,0.45,28.4,True,Low,256036,2025-10-07,Dye Test,43.60762,-116.155146
SEW-02758,Wastewater,Jefferson St,Downtown,collector,Concrete,12,735,8.1,1947,79,75,2,0.78,93.7,False,Medium,286303,2024-08-02,Smoke Test,43.613277,-116.175
SEW-02759,Wastewater,Cloverdale Rd,West Boise,collector,PVC,24,2043,16.5,1999,27,95,0,0.5,25.7,False,Low,1223638,2024-01-05,Dye Test,43.647342,-116.334012
SEW-02760,Wastewater,Broadway Ave,Downtown,trunk,PVC,24,1607,23.2,1992,34,98,0,0.78,71.6,False,Medium,1018002,2025-06-27,Flow Monitoring,43.614842,-116.185373
SEW-02761,Wastewater,Hill Rd,North End,collector,Vitrified Clay,21,541,5.4,1963,63,48,2,0.72,49.0,True,Medium,285150,2023-05-06,Manhole Inspection,43.658695,-116.23
