segment_id,system_type,location_name,district,pipe_material,diameter_inches,length_ft,install_year,asset_age_years,condition_score,breaks_last_5yr,capacity_utilization_pct,criticality_class,estimated_replacement_cost_usd,last_inspection_date,inspection_method,lat,lon
SEW-02447,Wastewater,Broadway Ave,Downtown,Ductile Iron,42,781,1979,47,67,0,57.8,Critical,347322,2024-01-26,Dye Test,43.6,-116.185567
SEW-02448,Wastewater,28th St,North End,Concrete,12,1952,1952,74,60,1,78.8,Low,831385,2025-11-19,Smoke Test,43.653844,-116.214371
SEW-02449,Wastewater,Five Mile Rd,Southwest,PVC,15,845,1976,50,85,0,45.7,Medium,233669,2024-09-04,Manhole Inspection,43.6,-116.295228
SEW-02450,Wastewater,Federal Way,East Bench,Concrete,18,450,1959,67,70,2,37.1,Medium,253475,2024-08-01,CCTV,43.594988,-116.175
SEW-02451,Wastewater,Cole Rd,Southwest,PVC,15,231,1984,42,93,0,19.4,Low,114413,2023-05-12,Smoke Test,43.574814,-116.255614
SEW-02452,Wastewater,Overland Rd,Southwest,Orangeburg,42,2146,1965,61,41,3,45.1,Medium,596855,2023-02-10,Manhole Inspection,43.587815,-116.236412
SEW-02453,Wastewater,Jefferson St,Downtown,Vitrified Clay,15,2169,1945,81,5,6,77.1,Critical,974274,2023-06-10,CCTV,43.616915,-116.175
SEW-02454,Wastewater,Lander St,Downtown,Vitrified Clay,24,779,1929,97,5,12,68.6,High,392050,2025-08-18,Manhole Inspection,43.602298,-116.22
SEW-02455,Wastewater,Joplin Rd,West Boise,PVC,42,2123,2020,6,67,0,78.0,High,1551867,2025-03-31,Dye Test,43.6,-116.309286
SEW-02456,Wastewater,Victory Rd,Southwest,Ductile Iron,21,643,1995,31,72,3,43.4,Medium,333791,2023-05-15,Flow Monitoring,43.569257,-116.263218
SEW-02457,Wastewater,Resseguie St,North End,Vitrified Clay,10,1746,1927,99,5,6,92.4,Critical,338761,2023-11-13,Smoke Test,43.637144,-116.223238
SEW-02458,Wastewater,Broadway Ave,Downtown,Concrete,30,1755,1973,53,60,0,94.0,Medium,945018,2024-11-24,Smoke Test,43.626,-116.188813
SEW-02459,Wastewater,Myrtle St,Downtown,Vitrified Clay,12,1258,1962,64,26,7,59.1,Low,136493,2023-03-29,Smoke Test,43.605463,-116.190099
SEW-02460,Wastewater,Overland Rd,Southeast,Vitrified Clay,12,1570,1958,68,11,4,36.7,Medium,727144,2025-05-20,CCTV,43.587957,-116.183757
SEW-02461,Wastewater,Idaho St,Downtown,Concrete,8,820,1950,76,56,0,42.2,Medium,187998,2024-10-01,Manhole Inspection,43.613514,-116.22
SEW-02462,Wastewater,Eisenman Rd,Southeast,PVC,24,2066,2011,15,100,0,14.0,Medium,639101,2024-10-05,Manhole Inspection,43.579081,-116.167489
SEW-02463,Wastewater,Orchard St,Southeast,Vitrified Clay,24,965,1960,66,18,8,73.7,High,179163,2024-07-24,Dye Test,43.551624,-116.2
SEW-02464,Wastewater,Overland Rd,Southeast,PVC,21,1361,1995,31,99,0,84.9,High,778915,2023-02-23,Smoke Test,43.589073,-116.2
SEW-02465,Wastewater,Chinden Blvd,West Boise,PVC,21,1694,2016,10,90,1,34.8,Medium,678739,2024-12-27,Flow Monitoring,43.650878,-116.308524
SEW-02466,Wastewater,Chinden Blvd,West Boise,Ductile Iron,18,210,1998,28,81,1,24.4,High,91715,2022-11-10,Flow Monitoring,43.650236,-116.347249
SEW-02467,Wastewater,Chinden Blvd,West Boise,Concrete,12,1445,1993,33,70,3,81.5,Critical,194217,2024-01-10,Manhole Inspection,43.653999,-116.319841
SEW-02468,Wastewater,Hill Rd,North End,Vitrified Clay,21,669,1934,92,5,6,70.8,Low,383729,2024-10-23,Smoke Test,43.659404,-116.202864
SEW-02469,Wastewater,Federal Way,East Bench,Ductile Iron,15,1762,1981,45,68,3,71.9,High,815726,2025-08-05,CCTV,43.59759,-116.13699
SEW-02470,Wastewater,Ten Mile Rd,West Boise,Ductile Iron,24,414,1992,34,75,0,5.0,Medium,180858,2025-11-25,Manhole Inspection,43.617106,-116.315429
SEW-02471,Wastewater,Cole Rd,Southwest,Concrete,15,2357,1957,69,64,0,57.4,Critical,1235072,2022-11-15,Dye Test,43.583496,-116.25331
SEW-02472,Wastewater,Franklin Rd,West Boise,PVC,24,407,2001,25,96,0,51.3,Medium,211727,2023-08-01,Flow Monitoring,43.60773,-116.311591
SEW-02473,Wastewater,Myrtle St,Downtown,Concrete,21,1813,1940,86,40,0,82.0,High,956803,2025-02-25,Flow Monitoring,43.605022,-116.175
SEW-02474,Wastewater,Maple Grove Rd,Southwest,Vitrified Clay,18,1441,1959,67,11,7,67.8,Low,693145,2023-12-22,Smoke Test,43.597385,-116.273635
SEW-02475,Wastewater,Idaho St,Downtown,Vitrified Clay,10,348,1930,96,5,8,62.4,Low,120948,2025-11-15,Dye Test,43.616877,-116.18753
SEW-02476,Wastewater,Milwaukee St,Southeast,PVC,18,1030,1986,40,87,0,92.5,Medium,189363,2025-03-22,Manhole Inspection,43.573373,-116.2
SEW-02477,Wastewater,Jefferson St,Downtown,Vitrified Clay,24,1153,1952,74,5,12,74.7,Low,563027,2025-05-04,Flow Monitoring,43.615846,-116.208345
SEW-02478,Wastewater,Orchard St,Southeast,Concrete,21,602,1982,44,59,1,52.1,Medium,114762,2024-09-15,Flow Monitoring,43.583727,-116.2
SEW-02479,Wastewater,Bogus Basin Rd,North End,Concrete,8,2431,1952,74,55,0,69.2,Medium,289043,2025-01-06,Flow Monitoring,43.666039,-116.188408
SEW-02480,Wastewater,Broadway Ave,Southeast,Vitrified Clay,48,850,1966,60,29,2,31.3,High,764343,2022-09-22,Smoke Test,43.542726,-116.188406
SEW-02481,Wastewater,Gowen Rd,Southeast,PVC,10,550,2015,11,94,0,45.8,Low,90425,2022-11-27,Dye Test,43.545698,-116.118839
SEW-02482,Wastewater,Main St,Downtown,Vitrified Clay,18,1190,1954,72,15,10,86.7,Medium,322100,2023-03-25,Flow Monitoring,43.616851,-116.194752
SEW-02483,Wastewater,Lander St,Downtown,Vitrified Clay,36,2231,1952,74,8,10,70.1,High,1783793,2022-12-09,CCTV,43.600281,-116.22
SEW-02484,Wastewater,Federal Way,East Bench,Concrete,12,1391,1956,70,60,4,65.9,Medium,573486,2022-10-30,Dye Test,43.594749,-116.162735
SEW-02485,Wastewater,Fort St,North End,Vitrified Clay,8,486,1961,65,20,4,99.1,Low,190398,2023-12-15,CCTV,43.64072,-116.23
SEW-02486,Wastewater,Cole Rd,Southwest,PVC,21,528,1989,37,83,0,52.2,Critical,181998,2023-11-24,CCTV,43.583863,-116.253951
SEW-02487,Wastewater,Main St,Downtown,Cast Iron,15,1272,1963,63,14,13,47.1,Medium,664342,2023-03-02,Manhole Inspection,43.613619,-116.18368
SEW-02488,Wastewater,Ustick Rd,West Boise,PVC,12,1154,2019,7,94,0,57.9,High,123717,2025-01-29,Manhole Inspection,43.633855,-116.278085
SEW-02489,Wastewater,Ustick Rd,West Boise,Ductile Iron,12,2277,1990,36,73,3,62.9,Low,383369,2025-10-16,Flow Monitoring,43.632349,-116.289955
SEW-02490,Wastewater,Chinden Blvd,West Boise,PVC,15,942,2012,14,74,0,23.5,High,189264,2022-10-11,CCTV,43.650972,-116.281921
SEW-02491,Wastewater,Vista Ave,Southeast,Vitrified Clay,12,255,1965,61,10,2,50.6,Low,121422,2024-12-14,Flow Monitoring,43.595,-116.2
SEW-02492,Wastewater,McMillan Rd,West Boise,PVC,15,1263,2017,9,88,0,27.8,Low,396246,2024-04-21,CCTV,43.64421,-116.304063
SEW-02493,Wastewater,Eagle Rd,West Boise,PVC,42,576,2010,16,87,0,39.1,Medium,523577,2023-11-11,Flow Monitoring,43.649541,-116.352424
SEW-02494,Wastewater,State St,West Boise,PVC,18,403,2021,5,100,0,17.8,Medium,87171,2024-07-02,Manhole Inspection,43.638322,-116.27658
SEW-02495,Wastewater,15th St,North End,Concrete,15,1552,1941,85,57,1,63.1,Low,775684,2023-07-29,Manhole Inspection,43.662964,-116.209316
SEW-02496,Wastewater,Five Mile Rd,Southwest,Vitrified Clay,18,2275,1967,59,23,5,5.0,Low,513964,2023-12-10,Dye Test,43.550864,-116.29622
SEW-02497,Wastewater,Milwaukee St,Southeast,Concrete,10,855,1995,31,81,0,59.7,Low,394982,2023-01-07,Manhole Inspection,43.593374,-116.2
SEW-02498,Wastewater,Bogus Basin Rd,North End,Vitrified Clay,10,320,1934,92,5,12,88.9,Critical,93190,2023-01-27,Dye Test,43.679427,-116.182544
SEW-02499,Wastewater,Resseguie St,North End,Vitrified Clay,15,851,1940,86,5,7,63.7,High,319122,2024-07-05,Manhole Inspection,43.638639,-116.189964
SEW-02500,Wastewater,Bogus Basin Rd,North End,Concrete,15,1581,1952,74,68,0,68.0,Medium,671434,2025-08-02,Manhole Inspection,43.679661,-116.213733
SEW-02501,Wastewater,Ten Mile Rd,West Boise,PVC,24,916,1992,34,85,1,52.0,Critical,534546,2024-10-25,Manhole Inspection,43.617561,-116.316595
SEW-02502,Wastewater,Harrison Blvd,North End,Concrete,15,387,1963,63,58,1,100.0,High,124865,2024-02-27,Manhole Inspection,43.658755,-116.200319
SEW-02503,Wastewater,Ustick Rd,West Boise,HDPE,12,1189,2012,14,82,0,55.6,Low,278265,2025-04-21,Manhole Inspection,43.633373,-116.337714
SEW-02504,Wastewater,Front St,Downtown,Vitrified Clay,12,1428,1933,93,5,7,99.6,Medium,464001,2023-12-30,Smoke Test,43.608955,-116.22
SEW-02505,Wastewater,Idaho St,Downtown,Vitrified Clay,12,2100,1933,93,5,8,12.8,Low,785018,2023-03-02,Dye Test,43.61458,-116.180258
SEW-02506,Wastewater,Franklin Rd,West Boise,HDPE,15,522,2011,15,90,0,42.1,Medium,89269,2025-10-04,Manhole Inspection,43.608785,-116.272009
SEW-02507,Wastewater,Broadway Ave,Downtown,Concrete,36,956,1980,46,74,0,66.9,Medium,449972,2024-11-22,Manhole Inspection,43.626,-116.186097
SEW-02508,Wastewater,9th St,Downtown,Vitrified Clay,8,2344,1928,98,5,8,77.4,Medium,796137,2024-04-12,Manhole Inspection,43.602078,-116.200659
SEW-02509,Wastewater,Myrtle St,Downtown,Vitrified Clay,21,367,1941,85,5,7,100.0,Medium,155599,2025-06-25,Flow Monitoring,43.608789,-116.175
SEW-02510,Wastewater,Chinden Blvd,West Boise,PVC,18,1664,2009,17,87,0,13.9,Low,744989,2023-07-31,Smoke Test,43.651876,-116.295259
SEW-02511,Wastewater,Victory Rd,Southeast,Vitrified Clay,24,640,1966,60,25,5,76.1,Low,221176,2025-02-18,CCTV,43.569494,-116.2
SEW-02512,Wastewater,Chinden Blvd,West Boise,PVC,21,1734,2010,16,91,0,53.3,Low,878373,2024-06-23,CCTV,43.655,-116.292469
SEW-02513,Wastewater,Harrison Blvd,North End,Vitrified Clay,12,2304,1952,74,5,5,48.1,Medium,834050,2025-11-04,Dye Test,43.626,-116.202289
SEW-02514,Wastewater,Fairview Ave,West Boise,PVC,42,1158,1993,33,100,0,100.0,Critical,915370,2024-01-14,CCTV,43.613503,-116.268419
SEW-02515,Wastewater,Milwaukee St,Southeast,PVC,10,442,1986,40,71,0,44.8,Medium,143846,2025-02-13,Smoke Test,43.549861,-116.2
SEW-02516,Wastewater,State St,West Boise,PVC,21,1132,2016,10,94,0,39.9,Medium,581145,2024-08-20,Dye Test,43.63806,-116.312003
SEW-02517,Wastewater,Overland Rd,Southwest,PVC,24,1463,1988,38,93,1,67.1,Critical,431165,2025-02-08,Manhole Inspection,43.588012,-116.241983
SEW-02518,Wastewater,Amity Rd,Southwest,PVC,21,1419,2005,21,86,0,17.2,Low,306869,2025-04-27,Smoke Test,43.552198,-116.246278
SEW-02519,Wastewater,Eastman St,North End,Vitrified Clay,10,2130,1933,93,5,8,40.7,Medium,348226,2025-04-21,Manhole Inspection,43.640171,-116.213313
SEW-02520,Wastewater,Resseguie St,North End,Concrete,30,299,1962,64,51,3,83.0,Medium,61716,2024-10-13,Manhole Inspection,43.638491,-116.191703
SEW-02521,Wastewater,Bogus Basin Rd,North End,Concrete,8,1725,1952,74,56,1,52.2,Low,568142,2023-03-18,Flow Monitoring,43.654001,-116.183178
SEW-02522,Wastewater,9th St,Downtown,Vitrified Clay,8,1513,1931,95,5,6,82.0,Low,638411,2025-03-18,Flow Monitoring,43.6,-116.201118
SEW-02523,Wastewater,Parkcenter Blvd,East Bench,Cast Iron,42,1075,1959,67,18,5,100.0,High,319654,2025-08-15,Dye Test,43.625579,-116.175
SEW-02524,Wastewater,Orchard St,Southeast,Vitrified Clay,24,837,1969,57,36,1,63.5,Critical,372094,2024-02-12,Flow Monitoring,43.555538,-116.2
SEW-02525,Wastewater,Hill Rd,North End,Vitrified Clay,21,2182,1954,72,15,7,80.8,Medium,846688,2025-11-30,Flow Monitoring,43.657683,-116.23
SEW-02526,Wastewater,McMillan Rd,West Boise,Ductile Iron,18,531,2008,18,84,0,73.5,Critical,142307,2024-12-04,CCTV,43.642239,-116.33428
SEW-02527,Wastewater,Jefferson St,Downtown,Vitrified Clay,24,1199,1949,77,8,7,72.1,Low,302025,2023-12-24,CCTV,43.616363,-116.196604
SEW-02528,Wastewater,Broadway Ave,Downtown,PVC,36,2260,1993,33,84,0,55.2,Critical,1397174,2025-11-15,Dye Test,43.603981,-116.186433
SEW-02529,Wastewater,Ten Mile Rd,West Boise,PVC,18,1871,2003,23,100,0,7.7,Medium,773106,2025-02-06,Smoke Test,43.629788,-116.316245
SEW-02530,Wastewater,Milwaukee St,Southeast,Ductile Iron,18,2268,1989,37,66,0,55.7,High,855819,2024-12-14,CCTV,43.54,-116.2
SEW-02531,Wastewater,Bannock St,Downtown,Concrete,15,610,1945,81,47,1,84.0,High,211569,2025-11-27,CCTV,43.611462,-116.217535
SEW-02532,Wastewater,Bogus Basin Rd,North End,Vitrified Clay,12,2440,1959,67,15,11,75.0,Low,996445,2025-06-28,Flow Monitoring,43.651762,-116.183156
SEW-02533,Wastewater,Maple Grove Rd,Southwest,Cast Iron,21,1110,1962,64,5,5,65.6,Low,522568,2023-03-28,Smoke Test,43.568227,-116.278946
SEW-02534,Wastewater,Joplin Rd,West Boise,PVC,48,251,2014,12,98,0,33.1,High,187534,2024-11-20,CCTV,43.607269,-116.309938
SEW-02535,Wastewater,Front St,Downtown,Vitrified Clay,18,730,1926,100,5,7,82.6,Medium,103490,2025-11-14,Flow Monitoring,43.603485,-116.1891
SEW-02536,Wastewater,9th St,Downtown,Vitrified Clay,12,1188,1952,74,5,7,69.2,Low,496325,2024-02-15,CCTV,43.6,-116.199809
SEW-02537,Wastewater,Harrison Blvd,North End,Vitrified Clay,21,226,1938,88,5,9,69.1,Low,118376,2024-06-08,Manhole Inspection,43.645327,-116.202514
SEW-02538,Wastewater,Shaw Mountain Rd,East Bench,Concrete,12,1688,1971,55,63,1,69.1,Medium,401147,2025-04-11,Dye Test,43.601813,-116.156096
SEW-02539,Wastewater,Harrison Blvd,North End,Vitrified Clay,21,2241,1954,72,5,3,75.8,Low,1207736,2023-02-10,Dye Test,43.626,-116.200365
SEW-02540,Wastewater,Overland Rd,Southeast,Vitrified Clay,21,1185,1964,62,20,6,55.3,Low,392325,2023-06-14,Dye Test,43.588508,-116.2
SEW-02541,Wastewater,15th St,North End,Cast Iron,6,1724,1926,100,5,11,52.9,Low,449250,2023-03-30,Manhole Inspection,43.634077,-116.209755
SEW-02542,Wastewater,Front St,Downtown,Vitrified Clay,15,1090,1935,91,5,15,88.9,Medium,256006,2025-07-15,Manhole Inspection,43.607124,-116.175
SEW-02543,Wastewater,Warm Springs Ave,East Bench,Vitrified Clay,21,920,1950,76,19,5,84.3,Low,255579,2025-07-09,Flow Monitoring,43.607965,-116.175
SEW-02544,Wastewater,Overland Rd,Southeast,Cast Iron,18,913,1961,65,23,2,59.5,High,328096,2023-09-12,Dye Test,43.588757,-116.2
SEW-02545,Wastewater,Joplin Rd,West Boise,HDPE,30,1902,2016,10,92,0,34.5,High,659855,2022-10-02,Flow Monitoring,43.6,-116.312837
SEW-02546,Wastewater,Victory Rd,Southwest,PVC,21,289,1987,39,92,0,63.5,Critical,70664,2022-11-20,Smoke Test,43.568299,-116.275903
SEW-02547,Wastewater,Orchard St,Southeast,Ductile Iron,15,1844,1993,33,87,1,62.9,Low,477980,2025-02-09,Dye Test,43.595,-116.2
SEW-02548,Wastewater,9th St,Downtown,Vitrified Clay,12,2176,1935,91,5,6,89.2,Critical,461450,2024-06-09,CCTV,43.626,-116.1997
SEW-02549,Wastewater,Vista Ave,Southeast,Vitrified Clay,24,585,1964,62,20,6,46.9,Medium,129484,2023-01-05,Smoke Test,43.541556,-116.2
SEW-02550,Wastewater,Capitol Blvd,Downtown,Vitrified Clay,48,667,1930,96,5,6,97.2,Critical,360979,2023-03-25,Manhole Inspection,43.606708,-116.2005
SEW-02551,Wastewater,State St,West Boise,PVC,24,2332,2018,8,100,0,23.4,Medium,678526,2025-08-08,Manhole Inspection,43.637937,-116.25339
SEW-02552,Wastewater,Broadway Ave,Downtown,Concrete,24,2208,1963,63,61,1,85.6,Medium,1249831,2023-12-05,Dye Test,43.6,-116.189325
SEW-02553,Wastewater,Joplin Rd,West Boise,PVC,48,2389,1996,30,96,0,42.4,Critical,515622,2024-09-26,Manhole Inspection,43.623033,-116.307031
SEW-02554,Wastewater,Overland Rd,Southeast,Concrete,12,1870,1970,56,40,2,64.3,Medium,920840,2023-12-12,Flow Monitoring,43.586201,-116.2
SEW-02555,Wastewater,Harrison Blvd,North End,Vitrified Clay,12,1914,1951,75,17,9,86.1,Medium,891048,2025-06-04,Dye Test,43.650735,-116.199347
SEW-02556,Wastewater,Hill Rd,North End,Vitrified Clay,24,419,1958,68,5,4,79.8,Low,67779,2025-11-06,Flow Monitoring,43.659352,-116.176758
SEW-02557,Wastewater,Idaho St,Downtown,Vitrified Clay,8,2222,1952,74,11,5,82.0,High,285419,2024-10-30,Flow Monitoring,43.613088,-116.178372
SEW-02558,Wastewater,9th St,Downtown,Vitrified Clay,10,514,1940,86,5,6,81.2,Low,160099,2025-09-01,Manhole Inspection,43.610617,-116.196834
SEW-02559,Wastewater,Eagle Rd,West Boise,Concrete,30,2150,1993,33,73,1,58.4,Medium,823209,2023-02-05,Smoke Test,43.638804,-116.353392
SEW-02560,Wastewater,Parkcenter Blvd,East Bench,PVC,30,2445,1981,45,80,1,33.0,Medium,795911,2025-01-21,Smoke Test,43.61768,-116.175
SEW-02561,Wastewater,Federal Way,East Bench,PVC,12,1993,1976,50,76,0,34.0,Medium,789041,2025-07-19,Manhole Inspection,43.598852,-116.175
SEW-02562,Wastewater,Orchard St,Southeast,PVC,15,635,1981,45,93,0,23.7,Critical,181569,2022-11-18,Flow Monitoring,43.595,-116.2
SEW-02563,Wastewater,15th St,North End,Vitrified Clay,6,1269,1961,65,14,8,74.0,High,425622,2024-08-11,CCTV,43.633641,-116.210414
SEW-02564,Wastewater,Federal Way,East Bench,PVC,15,415,1979,47,80,0,44.0,Medium,130329,2024-01-11,Dye Test,43.597619,-116.175
SEW-02565,Wastewater,Front St,Downtown,Vitrified Clay,21,1452,1962,64,23,5,70.7,Medium,284433,2025-09-28,Dye Test,43.605174,-116.181939
SEW-02566,Wastewater,Joplin Rd,West Boise,Ductile Iron,24,2087,2001,25,75,0,16.1,Medium,1022760,2025-05-26,Flow Monitoring,43.608676,-116.308342
SEW-02567,Wastewater,Broadway Ave,Southeast,Ductile Iron,24,472,1987,39,59,0,30.2,High,113519,2025-10-05,Flow Monitoring,43.595,-116.189705
SEW-02568,Wastewater,Eagle Rd,West Boise,Ductile Iron,24,2161,1998,28,71,1,54.5,Critical,1124266,2025-03-06,Smoke Test,43.637549,-116.35276
SEW-02569,Wastewater,McMillan Rd,West Boise,PVC,18,585,2000,26,77,0,67.9,Low,268345,2025-07-30,Flow Monitoring,43.64413,-116.307983
SEW-02570,Wastewater,State St,West Boise,PVC,15,1161,2005,21,91,1,42.4,High,577853,2024-03-08,Manhole Inspection,43.636603,-116.295317
SEW-02571,Wastewater,28th St,North End,Vitrified Clay,8,1414,1935,91,5,6,98.7,Low,201729,2025-09-30,Smoke Test,43.670862,-116.214684
SEW-02572,Wastewater,Eagle Rd,West Boise,PVC,30,1706,2007,19,97,0,55.8,Medium,631627,2025-05-30,CCTV,43.6,-116.353394
SEW-02573,Wastewater,Chinden Blvd,West Boise,PVC,21,466,2022,4,94,0,54.1,Medium,204222,2025-05-05,Manhole Inspection,43.655,-116.316678
SEW-02574,Wastewater,Orchard St,Southeast,PVC,15,2408,1977,49,89,0,53.7,Medium,303345,2025-03-03,Manhole Inspection,43.592603,-116.2
SEW-02575,Wastewater,Federal Way,East Bench,Concrete,24,428,1960,66,70,1,57.8,Low,75924,2025-07-11,CCTV,43.597051,-116.132028
SEW-02576,Wastewater,McMillan Rd,West Boise,Ductile Iron,18,1770,2002,24,68,0,43.0,High,704804,2024-12-10,Smoke Test,43.641917,-116.328627
SEW-02577,Wastewater,Victory Rd,Southeast,Ductile Iron,21,1972,1979,47,64,2,37.7,High,424020,2023-12-23,Smoke Test,43.570499,-116.160077
SEW-02578,Wastewater,15th St,North End,Concrete,6,1771,1959,67,55,3,96.3,Medium,508342,2024-11-05,Dye Test,43.626,-116.2095
SEW-02579,Wastewater,State St,West Boise,Concrete,24,1144,1991,35,62,0,16.0,High,548232,2025-11-28,Flow Monitoring,43.638701,-116.295556
SEW-02580,Wastewater,Milwaukee St,Southeast,Vitrified Clay,8,2298,1966,60,30,4,54.3,Low,854156,2022-11-25,Dye Test,43.584574,-116.2
SEW-02581,Wastewater,15th St,North End,Cast Iron,21,1254,1940,86,7,4,73.5,Medium,629118,2024-06-29,CCTV,43.626,-116.208774
SEW-02582,Wastewater,Five Mile Rd,Southwest,Concrete,18,1379,1982,44,81,1,58.8,Medium,412480,2025-03-04,Dye Test,43.549058,-116.296505
SEW-02583,Wastewater,Parkcenter Blvd,East Bench,Concrete,24,2042,1976,50,77,1,67.9,High,919357,2022-10-14,Dye Test,43.58,-116.175
SEW-02584,Wastewater,Fairview Ave,West Boise,PVC,48,1314,2013,13,90,0,31.1,Critical,1219658,2023-07-12,Dye Test,43.618275,-116.261307
SEW-02585,Wastewater,Milwaukee St,Southeast,Ductile Iron,10,1538,1973,53,65,0,79.7,Medium,416554,2024-06-21,Flow Monitoring,43.541762,-116.2
SEW-02586,Wastewater,9th St,Downtown,Vitrified Clay,12,2342,1960,66,21,4,73.0,Medium,785696,2022-11-01,Dye Test,43.6,-116.201774
SEW-02587,Wastewater,Eisenman Rd,Southeast,PVC,18,1366,2003,23,100,0,27.2,Low,404447,2023-07-06,Flow Monitoring,43.569166,-116.169337
SEW-02588,Wastewater,Victory Rd,Southwest,Concrete,24,1257,1989,37,78,2,48.3,Low,649809,2025-10-18,Flow Monitoring,43.569742,-116.287313
SEW-02589,Wastewater,Victory Rd,Southwest,Vitrified Clay,12,1268,1958,68,11,6,69.0,High,615423,2022-12-26,Manhole Inspection,43.570727,-116.247345
SEW-02590,Wastewater,Cloverdale Rd,West Boise,HDPE,12,1579,2018,8,72,0,43.9,Critical,617638,2024-01-09,CCTV,43.611375,-116.334024
SEW-02591,Wastewater,Cole Rd,Southwest,PVC,21,281,1987,39,83,0,41.7,Low,72909,2024-11-27,Smoke Test,43.586898,-116.256694
SEW-02592,Wastewater,Resseguie St,North End,Vitrified Clay,24,1707,1938,88,5,7,100.0,Critical,712356,2024-05-12,Manhole Inspection,43.637664,-116.190827
SEW-02593,Wastewater,Franklin Rd,West Boise,Concrete,18,1875,1991,35,74,1,11.1,Medium,424203,2025-08-31,Smoke Test,43.606451,-116.273407
SEW-02594,Wastewater,Cloverdale Rd,West Boise,Ductile Iron,15,2497,2006,20,77,1,59.6,Low,912135,2023-06-04,CCTV,43.614771,-116.33617
SEW-02595,Wastewater,Warm Springs Ave,East Bench,Vitrified Clay,15,1553,1927,99,5,9,48.4,Low,534182,2023-03-04,Flow Monitoring,43.605334,-116.136024
SEW-02596,Wastewater,Joplin Rd,West Boise,PVC,42,1432,2001,25,91,0,73.9,Critical,1099846,2024-04-23,Dye Test,43.611133,-116.308262
SEW-02597,Wastewater,Bogus Basin Rd,North End,Cast Iron,21,2490,1951,75,12,7,52.3,High,964057,2025-06-12,CCTV,43.679727,-116.188153
SEW-02598,Wastewater,Myrtle St,Downtown,Vitrified Clay,21,2449,1934,92,5,11,68.7,Medium,1314398,2025-11-29,Manhole Inspection,43.607469,-116.191913
SEW-02599,Wastewater,McMillan Rd,West Boise,PVC,18,803,2022,4,87,0,38.8,Medium,227515,2023-04-05,CCTV,43.645439,-116.277704
SEW-02600,Wastewater,Hill Rd,North End,Vitrified Clay,18,1899,1949,77,5,1,59.2,Medium,417358,2024-05-05,Smoke Test,43.65788,-116.179372
SEW-02601,Wastewater,Ustick Rd,West Boise,PVC,21,2283,2006,20,75,0,45.6,High,573625,2025-07-08,Smoke Test,43.634685,-116.309798
SEW-02602,Wastewater,Fort St,North End,Vitrified Clay,8,1718,1939,87,5,7,84.9,Low,660500,2023-05-29,Smoke Test,43.637638,-116.211266
SEW-02603,Wastewater,9th St,Downtown,Vitrified Clay,12,1434,1953,73,16,12,96.1,Low,388905,2025-02-27,Flow Monitoring,43.6,-116.199856
SEW-02604,Wastewater,Bogus Basin Rd,North End,Vitrified Clay,12,2020,1950,76,5,8,82.9,Medium,930596,2023-03-08,Flow Monitoring,43.666527,-116.187135
SEW-02605,Wastewater,Eastman St,North End,Vitrified Clay,10,1733,1956,70,13,6,71.6,Low,776031,2024-01-18,Smoke Test,43.64168,-116.188269
SEW-02606,Wastewater,Victory Rd,Southwest,PVC,15,2027,1977,49,66,0,63.9,Low,989129,2024-07-29,Flow Monitoring,43.571499,-116.257023
SEW-02607,Wastewater,Vista Ave,Southeast,PVC,21,2483,1984,42,72,0,74.0,Low,343756,2023-07-24,Flow Monitoring,43.573026,-116.2
SEW-02608,Wastewater,Boise Ave,East Bench,Concrete,18,2023,1960,66,43,0,92.6,Low,959039,2024-10-03,CCTV,43.599104,-116.175
SEW-02609,Wastewater,Fairview Ave,West Boise,Ductile Iron,24,390,1993,33,62,1,44.7,High,139822,2023-01-31,Smoke Test,43.616426,-116.312779
